Stkcd,Pressure,Tone,Size,Growth,year,indus1,NCSKEW,DUVOL,EM,EPS,Institution,Shareholding
300063,.7866313,.39416058,22.028053,2.0860219,2016,23,-.2936797440052032,-.3275349140167236,1.600337,.4899,13.5511,0
300063,.7887705,.28510638,21.989836,.29991701,2017,23,.7085252404212952,.2868995666503906,1.808785,-.4264,13.4817,0
300063,1.678058,.46074544,21.64534,.15875199,2018,23,-.1693855226039886,-.1273422390222549,2.388421,-1.2468,13.3686,0
300065,-.1664023,.4686431,20.532021,.09573,2014,36,-1.282486438751221,-.4859239459037781,1.211075,.09,6.0461,0
300065,.48037797,.55863539,21.228443,-.165491,2015,36,-.3977414071559906,-.4664320051670074,1.224509,.17,23.2982,0
300065,.20360077,.51925321,21.315876,1.185914,2016,36,.1849551945924759,.1702484339475632,1.259791,.34,27.914,0
300065,.35844153,.39052726,21.497147,-.044145,2018,36,-.8477203845977783,-.6272461414337158,1.273984,.2889,19.4709,0
300065,.48069865,.38486842,21.515223,.055293,2019,36,-.1870323717594147,-.1206499710679054,1.233222,.26,15.5672,0
300065,.23179851,.2033543,21.79438,.072368,2020,36,-.650073230266571,-.2980764210224152,1.784328,.1438,11.9157,0
300066,.18598757,.48065173,21.071136,.032125,2014,37,-.2988457381725311,-.2580693960189819,1.154811,.5,61.405,0
300066,.42956041,.44650499,21.19425,-.07291,2015,37,-.1747357845306396,.0242790393531322,1.100084,.34,49.6053,0
300066,.4724372,.47684606,21.290476,.074302,2016,37,-2.693872690200806,-1.016908884048462,1.134016,.1284,45.5527,0
300066,.33806927,.22366522,21.313593,-.12193,2017,37,.1456108391284943,.4129303395748138,1.116207,.076,43.2512,0
300066,.19485069,.36950904,21.361744,.12586001,2018,37,-.034581582993269,.0463736094534397,1.118456,.094,43.5916,0
300066,.10780761,.37084399,21.506523,.43701699,2019,37,-1.165186643600464,-.9531487226486206,1.168877,.184,42.137,0
300066,-.00101923,.43362832,21.582695,-.049808,2020,37,.0926598533987999,-.0954286530613899,1.150657,.2045,40.9362,0
300067,.0905696,.47033285,20.749844,.47285801,2014,23,-.4923227429389954,-.7025838494300842,1.146763,.31,1.0044,0
300067,.3381543,.3136289,21.039883,-.075585,2015,23,.1095776185393333,.2042492032051086,1.4132,.12,1.0491,0
300067,.82907683,.49090909,21.090319,.45486,2016,23,-.5840530395507813,-.2132682353258133,1.352963,.15,5.4899,0
300067,.67149447,.40096618,21.299376,.32787901,2017,23,-.7123126983642578,-.4840340316295624,1.134041,.13,10.5656,0
300067,.22041433,.34119279,21.367233,-.12976199,2018,23,-.0692129135131836,-.3325609564781189,1.161131,.1917,10.6784,0
300067,.25238104,.38636364,21.431566,-.030557,2019,23,-.7466297149658203,-.8634016513824463,1.18812,.1726,1.6696,0
300067,.36968008,.34188034,21.569286,-.115118,2020,23,-1.04810094833374,-.8994781374931335,1.328554,.1237,.6705,0
300068,.29148679,.51956522,22.305922,.079496,2014,35,.7492570281028748,.6593698859214783,1.641887,.18,34.0679,0
300068,.3389629,.6747967499999999,22.659441,.360971,2015,35,-.3194497227668762,-.451012909412384,2.063327,.34,35.3298,0
300068,.13322565,.68547641,22.941313,.385842,2016,35,-.6189402937889099,-.4502077400684357,1.447256,.48,54.463,0
300068,.12903559,.45387454,23.111523,.209397,2017,35,-.0703670904040337,-.0854518413543701,1.767196,.47,41.9882,0
300068,.38101833,.54796748,23.263369,-.066422,2018,35,1.946493148803711,1.295029997825623,2.060553,.28,41.0049,0
300068,.86463413,.472,23.302673,.117238,2019,35,.1903126537799835,.0140635138377547,2.079004,.42,38.438,0
300068,.85304239,.40786749,23.38232,.138906,2020,35,-.7959367036819458,-1.212390780448914,2.479008,-.33,29.6086,0
300069,.1401226,.2152381,20.621494,-.22766,2017,35,-.5668825507164001,-.3067426979541779,1.684098,.15,25.04,0
300069,.2991101,.28317373,20.193356,-.291417,2018,35,.8971348404884338,.3505511283874512,1.629855,-1.53,24.5709,0
300070,1.2136928,.34668072,23.078026,.100816,2014,64,.0787690803408623,.126698225736618,1.633372,.88,18.4913,0
300070,1.2403035,.35731415,23.635006,.51174903,2015,64,.415949285030365,.2441804111003876,1.303268,1.21,21.799,0
300070,1.1663617,.30068337,24.182934,.7053779999999999,2016,64,-.9401206970214844,-.4560169577598572,1.947245,.6,17.565,0
300070,1.357522,.25,24.543983,.54822803,2017,64,-.9736273884773254,-.6441754102706909,2.295516,.8,14.0547,0
300070,.64966399,.3195572,24.760866,-.16339301,2018,64,-.0301669184118509,-.1167006567120552,2.59492,.4,17.3352,0
300070,1.0607551,.30199765,24.933723,.064032,2019,64,.5465330481529236,.4565509557723999,2.915736,.45,25.7141,0
300070,.70940837,.37682403,24.95648,-.215233,2020,64,-.0186145529150963,-.1688445955514908,2.908121,.36,23.3051,1
300072,.1659192,.49493375,22.387348,1.50653,2014,23,.6402682662010193,.7019891738891602,2.525178,.79,54.1344,0
300072,.15224298,.45868946,23.048735,.89311498,2015,23,-.5257732272148132,-.4011662602424622,2.103376,1.19,56.0172,0
300072,-.32731568,.49132948,23.641615,2.076649,2016,23,.1524487882852554,.1456881016492844,2.835335,1.38,51.9159,0
300072,1.1624096,.25635104,23.959541,.28216299,2017,23,-.3689016699790955,-.1704323291778564,2.417818,1.43,50.9342,0
300072,1.5051455,.47583244,23.958582,-.31574401,2018,23,.9826516509056091,.8140177130699158,2.29497,.216,50.6936,1
300072,3.1817279,.3277027,23.784586,-.44844601,2019,23,-.2422763854265213,-.3399850726127625,1.882927,.059,47.8323,1
300072,3.6222373,.30807577,23.661861,-.159109,2020,23,-.2970370948314667,-.2471709698438644,1.932718,-.5874,47.5189,1
300073,.0574187,.51388889,20.74123,-.007867,2014,27,.0075004333630204,-.0461022071540356,1.245363,-.16,47.4449,1
300073,.0131625,.68809524,21.277552,.376681,2015,27,-.036258153617382,-.1045863926410675,1.402025,.0783,48.7768,1
300073,.25154718,.62045455,21.494673,.551036,2016,27,-.613036572933197,-.1797161251306534,1.61294,.5425,36.2996,1
300073,-.08580492,.50895141,21.725101,.61695802,2017,27,-.7154915928840637,-.4281240701675415,1.719733,.6834,33.2142,1
300073,.22981748,.52374398,22.204517,.520302,2018,27,-.4933779835700989,-.5252671837806702,1.332283,.7544999999999999,56.3516,1
300073,.37334766,.5131684,22.246786,-.303747,2019,27,-.6483458876609802,-.342176079750061,1.340517,-.4787,51.4089,1
300073,1.4725402,.56574005,22.505203,.39364001,2020,27,-.5397759675979614,-.4004114270210266,1.559064,.8813,58.5289,1
300074,.72093797,.42175857,20.784658,-.134582,2014,58,.5456792712211609,.2300718426704407,1.048356,.094,2.7682,0
300074,.96336424,.52397869,20.942005,.49951899,2015,58,-.462333083152771,-.2127690315246582,1.181758,.0635,1.7506,0
300074,.7103885,.47660819,21.047134,.031778,2016,58,-.5945146679878235,-.5655720233917236,1.20627,.1337,3.9224,0
300074,.2776424,.24309392,21.187634,.33299801,2017,58,.2991600036621094,.0812555104494095,1.317017,.0638,2.4764,0
300074,.0985222,.46835443,21.163122,-.014813,2018,58,.9203734397888184,1.012465596199036,1.277989,.0276,17.0225,0
300075,.61925863,.46971736,21.068207,.34385899,2014,58,.1104876920580864,.3665330410003662,1.226538,.63,21.0787,0
300075,.97459191,.44167759,21.344288,.192366,2015,58,.2906022965908051,.0845471695065498,1.469129,.32,8.5625,0
300075,.6581518,.5463347200000001,21.57863,.485614,2016,58,-.1816907525062561,-.4004964828491211,1.626786,.34,3.4152,0
300075,.5620160199999999,.31670823,21.842384,.243598,2017,58,-1.008538365364075,-.8490601778030396,1.489684,.42,5.3663,0
300075,.28194758,.42557652,21.851122,.071355,2018,58,-.548183262348175,-.6864925026893616,1.416344,.28,5.5202,0
300075,.3955244,.46320346,21.85783,-.024268,2019,58,-.4126946032047272,-.402313232421875,1.314632,.31,2.3317,0
300075,.38324737,.38589212,22.123775,.124416,2020,58,.2514934539794922,.1186570152640343,1.304082,.35,5.757,0
300076,.40996851,.35042735,20.836782,-.23005199,2015,36,.2600940465927124,-.0928559601306915,1.051628,.02,34.2783,0
300076,.64699753,.35443038,20.851521,-.154814,2016,36,-1.710254907608032,-.5556179285049438,1.07241,-.05,30.6371,0
300076,.3299365,.05623472,20.838514,-.208088,2017,36,-.1684664487838745,.0457612350583076,1.132804,-.25,30.0329,0
300076,.4773454,.17055655,20.821091,.471481,2018,36,-.0700181052088737,.0919278711080551,1.092539,.04,30.1971,0
300077,.2392458,.49126214,21.775967,-.018279,2014,36,-.0239791199564934,-.1397798806428909,1.055917,.04,13.9153,0
300077,.6276768,.4984127,21.886324,.31688601,2015,36,-.0573513470590115,.4417505264282227,1.136514,.32,10.2185,0
300077,.34732324,.50733138,21.915417,.25960299,2016,36,-.0723553374409676,-.3389165103435516,1.111466,.18,7.8003,0
300077,.33033974,.33333333,21.815153,-.015814,2017,36,-.5864227414131165,-.407526820898056,1.170106,-.88,1.9374,0
300077,1.2889062,.24716157,21.770313,-.133674,2018,36,-1.238463044166565,-.4692142605781555,2.696032,-2.88,.1617,0
300077,3.200911,.25860689,21.423254,-.34436199,2019,36,-1.349729895591736,-.7684291005134583,1.851756,.19,.407,0
300078,.45233144,.51879699,20.969265,.155816,2014,36,.3015056550502777,.2745942771434784,1.094603,.47,6.2501,0
300078,-.39707362,.53206651,21.622183,.73654503,2015,36,.0401399843394756,.0434991642832756,1.88328,.34,32.0893,0
300078,.63130136,.56936416,21.807018,.27788201,2016,36,.149761438369751,-.0472319573163986,1.434807,.45,37.7704,0
300078,.37838879,.37885463,21.788565,.020446,2017,36,-.7907878160476685,-.5940787792205811,1.373859,.16,21.2792,0
300078,.50272319,.50252101,21.954103,.163975,2018,36,.1377267241477966,.0549881644546986,1.524041,.18,37.4167,0
300078,.40445743,.47515745,22.164194,.215783,2019,36,.1378816366195679,-.2846723794937134,1.434931,.18,39.2763,0
300078,.1854562,.43899018,22.275566,-.065266,2020,36,-.5371066927909851,-.4758228659629822,1.576088,.11,29.2908,0
300079,.86457766,.45182724,21.912779,.41590801,2014,36,.0075129722245038,-.0960059687495232,1.085538,.27,9.9374,0
300079,.99066933,.5701492500000001,22.138752,.87983501,2015,36,-.1653530895709991,-.2001948356628418,1.256501,.16,5.5081,0
300079,.4270179,.54913295,22.123898,.43346101,2016,36,-.2823355197906494,-.548771858215332,1.143705,.1666,6.6693,0
300079,.308895,.37236534,22.167643,-.084544,2017,36,.8925730586051941,.9773954749107361,1.207508,.0265,2.558,0
300079,.0694594,.48015123,22.208429,-.35107499,2019,36,-2.027799367904663,-.6503134369850159,1.148281,.05,2.7434,0
300079,.0735653,.4519573,22.240854,-.029226,2020,36,-.5690351128578186,-.2449064552783966,1.155008,.0541,2.162,0
300080,.3108199,.46573427,22.437889,.45960301,2014,27,.0960580185055733,-.0179011449217796,1.71749,.0912,32.2088,1
300080,.37103841,.40322581,22.414637,-.243588,2015,27,.2551114559173584,.1436223834753036,1.675072,.0127,24.4215,1
300080,.2056351,.12439418,22.624199,-.239785,2017,27,.7480270266532898,.3034549057483673,2.600089,-2.0368,29.1471,1
300080,2.572236,.29299914,22.335268,.52610701,2018,27,-.4808059930801392,-.2002839893102646,2.597759,-.5857,24.8937,1
300081,.6065996,.17241379,20.698366,-.28841701,2015,47,-.4421181380748749,-.4854259192943573,1.186584,.08,8.007099999999999,0
300081,.6318586,.32107023,20.968956,-.142583,2016,47,-1.295291543006897,-.3352901935577393,1.104395,.0356,14.8556,0
300081,.5344634700000001,.26475038,21.582638,.017748,2017,47,-.5282003879547119,-.4581559598445892,1.042906,.1889,21.6605,0
300081,.33716744,.46067416,21.894958,.68370801,2018,47,-.1005472540855408,-.0729788392782211,1.325113,.3739,14.133,0
300081,.4454869,.41614196,21.871843,-.21686,2019,47,.5158373713493347,-.0270751491189003,1.206986,.1068,12.2582,0
300081,.70109716,.3553272,21.666567,-.395466,2020,47,-.1075576096773148,-.1056334599852562,1.275503,-.9762999999999999,8.317399999999999,0
300082,.3519425,.47032967,22.371099,.155967,2014,23,.0191880166530609,-.1834169924259186,1.674339,.27,66.1254,0
300082,.44427163,.34682613,22.329739,.028519,2015,23,-.2904503345489502,-.2318378686904907,1.759002,-.31,63.6972,0
300082,1.0218783,.40412044,22.39514,.46598801,2016,23,-2.599635362625122,-1.002790689468384,1.859617,.11,64.25490000000001,0
300082,.52528041,.27531646,22.564049,.31095701,2017,23,-.1173623576760292,.0697732120752335,2.004784,.31,59.1212,0
300082,.06221847,.46141215,22.446737,.30710101,2018,23,-.1261435896158218,-.3972552418708801,1.712808,.48,59.788,0
300082,.1853553,.46804124,22.308908,-.15580501,2019,23,.0628686472773552,.1643818616867065,1.426935,.51,59.6857,0
300082,.26725917,.48443735,22.415783,-.092221,2020,23,-.1558941602706909,-.1757606565952301,1.54775,.59,60.6574,0
300083,.55523875,.48804501,22.048332,.21430799,2014,36,.5113933682441711,.9263876080513,2.519091,.37,65.7522,0
300083,.8396736,.41590613,22.894909,-.103961,2015,36,.9749588370323181,1.287789821624756,1.760116,-2.12,51.3353,0
300083,1.5137512,.52060738,22.989473,.44005799,2016,36,.3160732388496399,.2264689803123474,1.882825,.09,42.1615,0
300083,1.3667292,.30232558,23.137987,.250276,2017,36,.0836300551891327,.1993149518966675,1.993919,.32,30.2877,0
300083,.37650516,.31392045,22.853378,-.14251301,2018,36,.1957526355981827,-.1688562482595444,3.045507,-2.01,19.9979,0
300083,2.5484189,.36993243,22.715021,-.012217,2019,36,-.570311963558197,-.2323639988899231,2.6455,.01,16.732,0
300084,-.50959181,.5,21.208319,.35121301,2014,10,-.1484268456697464,-.1894929558038712,1.516385,.3093,25.7347,0
300084,.98531778,.32075472,21.246922,.289846,2015,10,-.5499330759048462,-.2130866497755051,1.541007,.0321,9.4254,0
300084,1.0239476,.3495935,21.602123,-.30055299,2016,10,-.2170456796884537,-.4920882284641266,1.312251,.0205,26.1033,0
300084,.27094203,.47610619,21.883654,.79714602,2017,10,-.1513133347034454,.0876967683434486,1.660201,.0335,8.9038,0
300084,.4480987,.3565365,21.848333,.37169999,2018,10,-.2076765298843384,-.0892423614859581,1.63561,.1714,6.8717,0
300084,-.0218094,.34575261,21.869444,-.013546,2019,10,-.3124023675918579,.0314278155565262,1.633392,.0898,6.3914,0
300085,-.2609728,.42301459,20.685778,.74539602,2014,58,.5131589770317078,-.2565477192401886,1.152185,.113,13.0536,0
300085,.45013673,.5,20.88751,2.2253311,2015,58,-.4728107154369354,-.2819089591503143,1.295246,.1393,6.8056,0
300085,.4317456,.5159059499999999,21.123034,.51295102,2016,58,-.3073603808879852,-.5529903173446655,1.500498,.1182,4.9254,0
300085,.25688305,.46528804,21.520094,.224163,2017,58,.497970849275589,.3833215236663818,1.641115,.0321,7.504,0
300085,.35082418,.35347432,21.49085,.13206901,2018,58,-.8979693651199341,-.3823290169239044,1.577394,.0506,7.0581,0
300085,.2263577,.41498216,21.462772,-.09101,2019,58,-1.015498042106628,-.9225917458534241,1.524154,.007,3.7133,0
300085,.2188868,.40517241,21.468128,.177352,2020,58,-1.12630307674408,-1.274486899375916,1.513774,.0295,2.9052,0
300086,.151101,.43153049,21.460365,.002983,2015,24,-.2237792164087296,-.1888811886310577,1.134798,.1518,43.1846,0
300086,.1023005,.33964817,21.506922,.150619,2016,24,-1.095674753189087,-.7561571002006531,1.169187,.1026,44.6111,0
300086,.2759522,.38996139,21.527945,.019847,2017,24,-.4506041407585144,-.0399899631738663,1.164166,.1115,47.0354,0
300086,.1378929,.46677881,21.509182,.142382,2019,24,-.0527803003787994,-.0845585092902184,1.36995,-.0588,45.0256,0
300086,.2248307,.44062807,21.684023,-.086063,2020,24,.088726595044136,.0836498364806175,1.631764,.0208,41.25,0
300087,.1601848,.40747843,20.770451,.006343,2014,1,-.0652739554643631,.0725133791565895,1.438779,.033,13.7037,0
300087,.0336808,.27109974,21.185465,.25124601,2017,1,-.9061996936798096,-.4006268084049225,1.632121,.15,34.8372,0
300087,.04494574,.41672727,21.368366,-.03921,2018,1,-.8919537663459778,-.5492950677871704,1.806336,.16,41.3161,0
300087,-.0067234,.51070733,21.271208,.26732099,2019,1,1.485399007797241,.6715002655982971,2.68491,.22,42.4638,0
300087,.23441773,.49166005,21.628475,.38837001,2020,1,-1.59796154499054,-.6323439478874207,2.786645,.32,51.0335,0
300088,.80926731,.41894737,21.982954,.497587,2014,36,-.4999416172504425,-.3746601939201355,1.622044,.32,48.6537,0
300088,1.0375079,.45803357,22.300167,1.426093,2015,36,1.014575004577637,.5295073390007019,1.350724,.21,42.5658,0
300088,.49998593,.24882629,22.955917,-.116635,2018,36,-.4587911367416382,-.2855244874954224,1.902107,.31,32.7939,1
300088,.3962764,.41291905,22.922558,-.373494,2019,36,-1.107729196548462,-.8102663159370422,1.415525,.37,33.9054,1
300088,.24986522,.42517815,23.014788,.13615701,2020,36,-.4720673561096191,-.2807112038135529,1.382773,.34,26.8128,1
300091,.3573597,.30517928,21.352324,.217483,2014,31,.7204039692878723,.4943141937255859,2.292678,.07,21.5726,0
300091,.2448326,.36842105,21.480616,.053488,2015,31,-.4798742830753326,-.5450127124786377,2.458136,.16,16.3615,0
300091,.0784676,.36868687,21.656879,.048243,2016,31,.3099391460418701,.193189948797226,2.826934,.09,14.3568,0
300091,.4046488,.28571429,21.976625,.54689199,2017,31,-.2218563556671143,-.171380341053009,2.436612,.2341,19.3852,0
300091,.56499021,.3037594,22.504005,.329216,2018,31,1.128203153610229,.4903863966464996,2.367805,.0884,7.8802,0
300091,.5503156299999999,.32240437,22.546778,-.033377,2019,31,-.5795832276344299,-.5225123167037964,2.382764,.0903,16.4571,1
300091,.6743985,.33170732,22.533728,-.23627301,2020,31,-.4211993813514709,-.4084036648273468,2.464848,.0477,22.4157,1
300093,.133212,.25221239,21.190912,.081753,2014,27,-1.76895797252655,-1.154560804367065,1.824383,.09,44.3071,0
300093,.114841,.44444444,20.969456,.006784,2016,27,.9327852725982666,1.075418710708618,1.465193,.02,19.6976,0
300093,.4449335,.32846715,21.15682,.70484501,2017,27,.008745850995183,.0313590690493584,1.722951,.08,19.5779,0
300093,.406807,.40233236,21.161018,.24500801,2018,27,.0979127213358879,.3217233121395111,1.721479,.07,13.9414,0
300094,.5283237,.56736712,21.73451,-.038153,2014,4,-.0619506873190403,-.1866342425346375,1.602965,.64,64.2296,0
300094,.19146003,.61165049,21.677259,-.027657,2015,4,-.7650351524353027,-.4952309131622314,1.497865,.0644,61.8403,0
300094,-.859811,.53846154,21.864674,.26607299,2016,4,1.208430886268616,.6759636402130127,1.725647,.12,52.5141,0
300094,.0555971,.30516432,22.103254,.56247002,2017,4,.1574513018131256,-.078405886888504,2.039546,.18,49.2372,0
300094,.36374,.62363919,22.325445,.154635,2018,4,-.2854031920433044,-.3779877126216888,2.266275,.29,56.97,0
300094,.4139842,.59210526,22.335209,-.021468,2019,4,-.4008053839206696,-.6817201972007751,2.191849,-.52,57.3253,0
300094,.7350184,.32841328,22.351355,-.028855,2020,4,-.0222245622426271,-.3336948156356812,2.540777,-.3,42.7274,0
300095,-.0640183,.56392694,20.848429,.60370702,2014,32,.1647217720746994,.2386476993560791,1.310691,.2049,20.1324,0
300095,.14873861,.55493741,20.90044,-.165052,2015,32,-.0059870486147702,.0242160614579916,1.384826,.1716,17.9204,0
300095,.146348,.52861035,21.474815,.050054,2016,32,-.4395451247692108,-.104277640581131,1.620504,.131,19.1654,0
300095,.21701828,.35384615,21.693237,.14400201,2017,32,.0192623529583216,.1928421407938004,1.904635,.1368,13.3013,0
